 Date, Tweet Text, Tweet ID,Candidate, Tweet Favorite Count, Tweet Place, Candidate Account, Tweet Retweet Count
2018-03-20 15:03:52,Today's shooting at Great Mills High School in Maryland is another tragic and exasperating reminder of the enduring threat of gun violence. Thoughts and prayers are not enough. We need action.,976112091835838464,Cuomo,329,,Cuomo_office,80
2018-03-18 19:03:59,"Today I am proposing that New York extend the background check waiting period to up to 10 days, in order to keep our schools and our communities safe.",975447744331599877,Cuomo,453,,Cuomo_office,59
2018-03-15 17:04:24,"New York State schools should not punish students for participating in yesterday’s gun safety walkout.

Today I issued a letter to State Education Commissioner Elia urging her to use Dept authority to reverse course and cease any disciplinary actions. #nationalwalkout",974330485148192769,Cuomo,2208,,Cuomo_office,621
2018-03-14 16:08:16,"Students are showing more leadership than the so-called leaders in Washington.
 
Proud to join the students at Leadership and Public Service High School this morning for #NationalWalkoutDay. https://t.co/qeQ8RbFQVn",973953969826476035,Cuomo,1804,,Cuomo_office,427
2018-03-14 15:06:58,RT @ABC: New York State Governor Andrew Cuomo joins students protesting for stricter gun laws in New York City as part of #NationalWalkoutD…,973938542631096320,Cuomo,0,,Cuomo_office,2651
2018-03-14 13:47:15,"America’s students can clearly see what the GOP cannot: weak gun laws are at the heart of America’s gun violence problem.

Proud to join the students at Leadership and Public Service High School for #NationalWalkoutDay.",973918482373988352,Cuomo,1310,,Cuomo_office,292
2018-02-22 15:18:58,"The @NRA and the President want to turn our schools into armed camps—more guns is NOT the answer to America’s gun problem.
 
The answer is to get weapons of war off our streets.",966693806388207616,Cuomo,1230,,Cuomo_office,350
2018-02-21 02:19:40,"RT @NYGovCuomo: If working to keep our schools and communities safe from gun violence means an F rating from the @NRA, then I'm proud of th…",966135302397063168,Cuomo,0,,Cuomo_office,1118
2018-02-18 16:12:09,"If working to keep our schools and communities safe from gun violence means an F rating from the @NRA, then I'm proud of that F. I wear it with pride.",965257639537119232,Cuomo,6049,,Cuomo_office,1118
2018-02-16 16:48:15,"It's so moving to hear these brave and articulate survivors of the Parkland shooting demand action. They didn't ask for any of this, but they are stepping up and speaking out.

Congress, will you listen to them? https://t.co/VSLfjOZ5zv",964541948185935873,Cuomo,1041,,Cuomo_office,360
2018-02-16 03:24:40,"RT @NYGovCuomo: Thoughts and prayers aren't enough.

After the Sandy Hook shooting, I signed the SAFE Act into law — which banned assault r…",964339718971383813,Cuomo,0,,Cuomo_office,513
2018-02-15 15:54:50,"Thoughts and prayers aren't enough.

After the Sandy Hook shooting, I signed the SAFE Act into law — which banned assault rifles, including AR-15s.

Weapons of war do not belong on our streets.",964166116531720193,Cuomo,2230,,Cuomo_office,513
2018-02-01 21:50:29,"Today there was a tragic shooting at Sal Castro Middle School — and it barely registered in the news.

We can't become numb to gun violence. This isn't normal. Congress needs to take action. https://t.co/16la5xzAuC",959182188112678913,Cuomo,3603,,Cuomo_office,1974
2018-01-11 17:43:36,"Today I’m proud to unveil the 2018 Women’s Opportunity and Rights Agenda, a bold set of proposals to create opportunity for women to succeed in every area: work, health, safety, education and family life.",951509914832265216,Cuomo,543,,Cuomo_office,133
2017-12-17 15:38:23,"Today I'm announcing comprehensive measures to combat gang violence on Long Island by cutting off recruitment of kids by:

•Expanding after-school programs &amp; prevention education for at-risk students
•Deploying additional state troopers &amp; investigators to work with local police",942418707883716608,Cuomo,858,,Cuomo_office,166
2017-12-14 15:17:32,"5 years ago, a gunman took the lives of 26 children and teachers at #SandyHook. Today we remember and mourn those we lost.",941326296117862402,Cuomo,867,,Cuomo_office,232
2017-11-15 02:31:35,"Today a gunman terrorized an elementary school. 

Last week a gunman slaughtered a church congregation. 

Last month, a gunman massacred people at a concert. 

This cannot be the new normal. When will Congress act?",930624291720384513,Cuomo,25099,,Cuomo_office,11304
2017-11-05 22:43:32,"I said it after Las Vegas, after Columbine, after Newtown—now is precisely the time to talk about gun violence.​
https://t.co/DKqY7VG9o5",927305408653512705,Cuomo,1721,,Cuomo_office,729
2017-10-04 01:42:27,"RT @NYGovCuomo: Sandy Hook was the time. 
Columbine was the time. 
Fort Hood was the time. 

Of course now is the time to talk about gun sa…",915391633251880960,Cuomo,0,,Cuomo_office,4896
2017-10-03 23:35:14,"Sandy Hook was the time. 
Columbine was the time. 
Fort Hood was the time. 

Of course now is the time to talk about gun safety. https://t.co/uYkiUwFngr",915359617852559361,Cuomo,12662,,Cuomo_office,4896
2017-09-22 16:20:19,"Betsy DeVos is about to make campuses less safe.

New York has the toughest protections in the nation. https://t.co/ncFotPMEcm",911263901953806342,Cuomo,1485,,Cuomo_office,848
2017-09-07 18:25:39,"Betsy DeVos' proposal is about to make campuses less safe.

New York stands with survivors. https://t.co/ncFotPMEcm",905859626469662721,Cuomo,3016,,Cuomo_office,1794
2017-07-31 20:22:12,"After the Sandy Hook tragedy, Democrats and Republicans in NYS came together to ban assault weapons and high-cap magazines.",892118217929478146,Cuomo,285,,Cuomo_office,43
2017-05-18 01:57:45,"RT @NYGovCuomo: As Governor of New York, but even more so as a father, the safety of New York’s students is my top priority. https://t.co/X…",865023572678496257,Cuomo,0,,Cuomo_office,27
2017-05-17 16:51:36,"As Governor of New York, but even more so as a father, the safety of New York’s students is my top priority. https://t.co/XdulerN5da",864886128960253952,Cuomo,120,,Cuomo_office,27
2017-05-10 18:36:41,190 new troopers graduated today from the @NYSPolice Basic School. Our state is safer place with these graduates enforcing our laws. https://t.co/dW6lJESmCV,862375857108766721,Cuomo,103,,Cuomo_office,20
2017-05-06 13:00:06,"This week in the #StateofNY, we: 
-Invested in education
-Cut government costs
-Combatted gang violence https://t.co/7NKhJcxwBG",860841602687787008,Cuomo,67,,Cuomo_office,23
2018-12-14 20:17:03,"6 years ago we witnessed tragedy in Newtown. After, we said never again. Since then we've had ~2,000 mass shootings. 68% of Americans want stricter gun laws, 97% want universal background checks. We must never stop fighting for gun safety. Ever. #SandyHook https://t.co/1VZKcQXia9",1073673242718679040,Delaney,13,,Delaney_campaign,3
2018-10-20 15:04:48,I was proud to have members of my Iowa team at last night's @iowasafeschools Spirit Awards! Congrats to @LizBennettIowa @DrAndyMcGuire @IAStartingLine @RAYGUNshirts &amp; all the award winners. Thanks for all the great work you do. https://t.co/BGXeaNXRMA,1053663328172732417,Delaney,19,,Delaney_campaign,7
2018-09-20 18:15:46,"April &amp; I are saddened by the shooting in Harford County &amp; send our thanks to law enforcement for their work at the scene. These events are tragically all too frequent, but we can't ever treat them as normal. We must make sure that schools, workplaces, public spaces etc are safe.",1042839753136242688,Delaney,8,,Delaney_campaign,3
2018-06-02 14:27:11,"@redcrabinbluemd I don’t have any issue with allocating funds to help schools pay for police officers for additional security.  In fact, I think it’s a good idea. But I also think we should not arm teachers and that we need universal background checks. How do you feel about that?",1002919562554195969,Delaney,0,,Delaney_campaign,0
2018-06-01 18:27:45,"This year alone, there's been an average of one school shooting per week in the U.S. It's shameful that we haven't made progress on common sense gun safety even though nearly all Americans believe we should get something done. #gunviolenceawarenessday #wearorange #enoughisenough https://t.co/iyEnwc4dgN",1002617713301352449,Delaney,3,,Delaney_campaign,2
2018-05-18 16:16:37,"Another horrific tragedy.  Young people, with their whole lives ahead of them, have it all taken away by a cold hearted killer. The American people deserve a government that will do something to protect our kids in their schools.  https://t.co/x0lsJ5B25j",997511281845338112,Delaney,13,,Delaney_campaign,1
2018-04-20 18:11:07,"Students shouldn’t have to face gunmen because politicians can’t face up to the NRA.  Today is the anniversary of the shooting at Columbine High School in Littleton, CO. I’m inspired by the more than 1000 schools walking out and leading on this issue. #NationalSchoolWalkout https://t.co/dHUU9NykJS",987393237517262849,Delaney,26,,Delaney_campaign,9
2018-03-24 22:25:51,"I was on @NewDay before going to @AMarch4OurLives this morning. I absolutely believe these students, and everyone who's participating today, are helping change history for the better. Let's keep this moving forward. https://t.co/PZt6qQGBQ7",977672873405018112,Delaney,28,,Delaney_campaign,6
2018-03-23 20:51:56,I'll be at the @AMarch4OurLives tomorrow.  These students are inspiring and are showing incredible leadership.  Proud to stand with them. https://t.co/J7qmKilfqO,977286847171911680,Delaney,6,,Delaney_campaign,0
2018-03-22 17:15:33,"“I feel strongly because it’s not an isolated incident, but it’s maybe the first time there’s a broad movement to get legislation passed.” —Naren, a high school student who attended the #nationalwalkout last week. https://t.co/eQhyVMJCtK",976870004368072705,Delaney,10,,Delaney_campaign,1
2018-03-16 18:09:57,"""This was my first protest and I’m so glad that I got to be involved. There has been so much violence and yet a negligent Congress. It’s time for a change and my generation is it."" —Ehina, a high school student who attended the #nationalwalkout on Wednesday. https://t.co/WwAITCJxOJ",974709367999254528,Delaney,15,,Delaney_campaign,2
2018-03-15 15:58:30,There are so many reasons arming teachers is a bad idea but this is one. Imagine the chaos we'd have in schools on a regular basis if teachers were armed. https://t.co/Z9Xh2SNikq,974313899951644674,Delaney,12,,Delaney_campaign,2
2018-03-14 20:52:13,"“One month ago, 17 people went to school, kissed their [families] goodbye, and never came home. That should never happen again."" —Hiwot, a high school student who attended the #nationalwalkout today. I'm so proud of students who are exercising their right to peacefully assemble. https://t.co/kZFPIP9AdX",974025428154437633,Delaney,21,,Delaney_campaign,7
2018-03-14 19:55:56,Shooting at Northwestern. School and students on lock down.,974011263348027392,Delaney,7,,Delaney_campaign,7
2018-03-14 16:31:32,"Today I stood with students in Rockville, Maryland speaking out against gun violence. The next generation is inspiring the country. We need gun safety legislation now. https://t.co/n9grkIRZhf",973959824630312960,Delaney,18,,Delaney_campaign,5
2018-03-13 11:47:45,Won’t support federal government helping to establish universal PreK but will support the federal government helping to arm teachers.  https://t.co/P1iGRR299p,973526023529795586,Delaney,11,,Delaney_campaign,4
2018-02-22 21:22:00,President Trump says he wants action. The people and students want action. My Democratic colleagues and I want action. We cannot let another tragedy pass with nothing more than a shrug. https://t.co/xAyGL41Myw,966785165803573248,Delaney,20,,Delaney_campaign,8
2018-02-21 16:31:08,"We cannot allow hostile foreign powers influence public opinion on domestic issues. Russian trolls inflamed racial tensions and now they're stoking hysteria around the tragedy in Parkland, Fl. We must organize and strategize, not dissolve into a frenzy. https://t.co/2sUxrNA8Rw",966349581599543296,Delaney,4,,Delaney_campaign,2
2018-02-15 17:22:52,"This is the 18th school shooting this year and we're only 46 days into it. Congress must be responsible for their end of this horrific tragedy. It is unethical to keep new common sense gun legislation from the floor that, by the way...",964188271722029057,Delaney,19,,Delaney_campaign,2
2017-12-22 18:47:27,"Today we honor Jennifer Maddox whose nonprofit Future Ties offers a safe space where children in Chicago can go after school to learn, grow and succeed. Share this image with your friends and comment below who you think was a hero in 2017 using the hashtag #2017Heroes. https://t.co/T5jaBCULUv",944278225433264128,Delaney,3,,Delaney_campaign,1
2017-12-14 15:14:54,The victims of Sandy Hook would be 11-12 years old if they were alive today. They'd be in their first year of middle school. They'd be attending their first school dance. They'd be using their first school locker. They'd have a lifetime of firsts yet to come.,941325634873315328,Delaney,38,,Delaney_campaign,14
2017-07-16 16:04:14,"No child should feel unsafe at school. DeVos should make protecting students of all backgrounds, orientations, &amp; identities a priority. https://t.co/rA6kSjFyRw",886617478541053952,Delaney,9,,Delaney_campaign,1
2017-07-07 13:34:00,#DearBetsy ensuring students' safety on college campuses shouldn't be a partisan issue. We need to protect Title IX.,883318183943315456,Delaney,30,,Delaney_campaign,15
2017-05-20 22:00:09,"Americans depend on infrastructure to provide clean, safe drinking water to our homes, schools, &amp; communities. That's why it's #timetobuild https://t.co/CV79KwAJVX",866050942889865216,Delaney,2,,Delaney_campaign,0
2016-10-21 13:31:02,"Bravo April -&gt; Montgomery middle schoolers to learn to use technology responsibly, safely https://t.co/GnnC8Pvyqc",789458977461600256,Delaney,0,,Delaney_campaign,0
2018-08-23 18:24:08,"There’s a lot we should do to make our kids safer at school, but using federal funds to bring guns into classrooms isn’t one of them. https://t.co/MKz0PzKBUV",1032694999136264192,Delaney,20,,Delaney_office,4
2018-05-18 17:03:47,"So devastating to see more young people killed at school. We have to act, we can’t just watch this keep happening. Sentiments aren’t enough. There are bipartisan gun safety bills that would pass Congress easily, if GOP leadership would just stand up to the NRA and let us vote.",997523152950452225,Delaney,39,,Delaney_office,10
2018-03-20 15:13:23,"As we pray for those shot at Great Mills HS in MD, we also have an obligation to act. Huge majorities support bipartisan gun safety bills that could pass Congress easily. GOP leaders should stop listening to special interests &amp; start listening to students who want safe schools.",976114486485626882,Delaney,72,,Delaney_office,25
2018-02-14 22:36:32,"As we pray for Florida, we also have an obligation to act. This is the 18th school shooting of this year. Every elected official that acts like there is nothing we can do is failing the country.",963904821173596161,Delaney,135,,Delaney_office,49
2017-11-06 03:02:36,"The American people deserve to feel safe in church, at school, at a concert. Everywhere. (1/4)",927370606051504128,Delaney,51,,Delaney_office,16
2015-04-02 00:38:55,"Everyone should feel safe from sexual violence, whether they’re in their home, on a college campus, or in our Armed Forces. #SAAM2015",583428360715554816,Delaney,3,,Delaney_office,2
2015-03-09 01:23:53,"International Women’s Day is a call for justice for women – fairness at work and school, access to health care, freedom from violence",574742370362781697,Delaney,1,,Delaney_office,4
2018-05-26 13:54:21,".@BetoORourke and I met Alfonso &amp; Charlie of Parkland's Marjory Stoneman Douglas on Wednesday to discuss their courageous efforts for gun safety reform. Yesterday, Indianapolis experienced another heartbreaking shooting. It’s time to work together &amp; take action. #MarchForOurLives https://t.co/022YipDGeb",1000374584632279042,Gabbard,243,,Gabbard_campaign,64
2018-05-18 21:29:56,"As we mourn the victims of today’s devastating shooting at #SantaFeHighSchool, my heart is with their families and the whole community. Our children should not have to live in fear for their lives when they go to school. We MUST come together &amp; do all we can to keep our kids safe",997590131153522689,Gabbard,522,,Gabbard_campaign,138
2018-03-14 19:01:58,We will be voting on the bipartisan STOP School Violence Act shortly; we have the opportunity to do more by passing common sense gun safety legislation like universal background checks and closing the gunshow/online loophole. For more info: https://t.co/smV6SNi9Ks,973997684729241601,Gabbard,99,"Place(country_code='US', bounding_box=BoundingBox(coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon', _api=<tweepy.api.API object at 0x7f4a1845b940>), place_type='city', country='United States', full_name='Washington, DC', contained_within=[], name='Washington', _api=<tweepy.api.API object at 0x7f4a1845b940>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', attributes={}, id='01fbe706f872cb32')",Gabbard_campaign,31
2018-03-14 15:38:27,"We stand with students taking action on #NationalWalkoutDay to honor the 17 lives lost in Parkland, the 7,000 children who have lost their lives since the 2012 Sandy Hook shooting, &amp; victims across America. We are with you. Congress needs to act now.",973946465394593793,Gabbard,973,"Place(country_code='US', bounding_box=BoundingBox(coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon', _api=<tweepy.api.API object at 0x7f4a1845b940>), place_type='city', country='United States', full_name='Washington, DC', contained_within=[], name='Washington', _api=<tweepy.api.API object at 0x7f4a1845b940>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', attributes={}, id='01fbe706f872cb32')",Gabbard_campaign,305
2018-02-23 02:50:26,"Mahalo to Ron Panzo &amp; the many hands that are making 17 sections of 1/8th mile-long lei, for each of the victims of the Parkland shooting. Hawaii students will deliver this Lei of Aloha for World Peace to FL in a few days. You can help out by pitching in: https://t.co/xOympGWATE https://t.co/xvHY7Nr29D",966867819123101697,Gabbard,136,,Gabbard_campaign,59
2018-02-22 02:41:15,"We don’t have to wait to pass legislation already supported by a majority of Americans, like universal background checks, closing the gun show loophole and reinstating a federal ban on military-style assault weapons. #StudentsStandUp",966503122838478848,Gabbard,1548,,Gabbard_campaign,537
2018-02-21 01:42:11,"RT @votevets: The @USArmy is awarding its Medal of Heroism to three #JROTC cadets killed in last week's school shooting in #Parkland, Flori…",966125868379643905,Gabbard,0,,Gabbard_campaign,663
2018-02-16 04:35:07,"30 mass shootings have occurred in 2018. 18 shootings in schools. Congress must put politics aside &amp; come together to deal with this complicated issue.We can begin by passing common-sense gun safety legislation, already supported by the vast majority of Americans. #ParklandStrong",964357451519635457,Gabbard,495,,Gabbard_campaign,156
2018-02-16 04:30:22,"My heart breaks for the 17 killed, at least 14 injured, their loved ones, &amp; the entire Parkland community ravaged by this horrific attack. Our nation mourns with you in this devastating tragedy. #ParklandStrong",964356254645633025,Gabbard,483,,Gabbard_campaign,81
2018-02-02 01:30:14,Devastated to hear of yet another school shooting. I am praying for the victims and their families and remain determined to find a course of action to keep our schools and communities safe.,959237492682756097,Gabbard,344,,Gabbard_campaign,83
2018-01-23 19:45:15,This is so heartbreaking. My prayers are with these students and their families during this horrific tragedy. https://t.co/29mpVP0QLt,955889181825224704,Gabbard,160,,Gabbard_campaign,47
2017-12-14 20:10:36,"Five years ago today, twenty children and six adults were lost in a horrific act of gun violence at #SandyHook Elementary School. In their memory, and for all of those lost or affected by this epidemic, Congress should take up common sense gun reform.",941400048428048384,Gabbard,307,,Gabbard_campaign,122
2017-12-08 02:30:01,"While the circumstances behind the deadly school shooting in New Mexico today have not fully come to light, we all know there is a gun violence epidemic in the United States. Congress must have the courage to enact measures to stop it.",938958815155970048,Gabbard,981,,Gabbard_campaign,288
2017-11-14 23:57:48,Devastated by news of the elementary school shooting in Rancho Tehama today. My sincere thanks to the first responders and officers who were on the scene.,930585587324805120,Gabbard,340,,Gabbard_campaign,87
2016-08-14 19:17:00,"I have advocated to end LGBT bullying and harassment in schools. School should always be a safe place for children.
https://t.co/ZQZx4IlgnZ",764903670517346304,Gabbard,225,,Gabbard_campaign,88
2018-05-26 22:00:00,"Safe, secure, and affordable housing is essential to the wellbeing of our country’s native people which leads to better health, education, and economic outcomes that strengthen native communities. https://t.co/n0r4K4zebb",1000496803400347649,Gabbard,47,,Gabbard_staff,21
2018-04-06 18:46:55,"With a servant’s heart full of aloha, Senator Akaka dedicated his life to serving the people and our nation, in the U.S. Army, as a public school teacher, in the U.S. House of Representatives, and in the U.S. Senate.",982328816369569792,Gabbard,16,,Gabbard_staff,3
2018-03-23 21:05:01,"Wonderful to visit with students from St. Clement in #Honolulu who traveled all the way to DC to join the #MarchforOurLives, and hear their passion &amp; commitment for positive change to keep our communities safe https://t.co/YDeg52e6KS",977290142032515072,Gabbard,90,,Gabbard_staff,26
2018-03-17 21:28:51,"Read Rep. Tulsi Gabbard's latest e-newsletter for updates on her live “telephone town hall” on Monday, March 19, strengthening school safety nationwide, honoring Senator Daniel Akaka, and more. To sign up for future email updates, click here: https://t.co/htH79Zyxa7",975121809917005826,Gabbard,20,,Gabbard_staff,5
2018-03-14 20:58:00,"Great meeting with #Kauai High School today to discuss school safety, safeguarding our elections, &amp; more! Mahalo for visiting and sharing your aloha with me https://t.co/4k0sSd5hUN",974026884584374272,Gabbard,55,,Gabbard_staff,16
2018-03-14 20:02:48,"Today students in #Hawaii and all across the country are joining hands and raising their voices to honor the 17 lives lost on that day and the 7,000 children whose lives have been lost since the 2012 shooting at Sandy Hook #NationalWalkoutDay https://t.co/vZEm3nMHK1 https://t.co/O37UfkONP3",974012991329980418,Gabbard,137,,Gabbard_staff,52
2018-03-14 19:35:56,"RT @MauiNOW: https://t.co/FCimMWjE8R 

Gabbard Supports Bill to Strengthen School Safety

#MauiNowNews @TulsiPress #walkout #WalkoutWednesd…",974006230996852736,Gabbard,0,,Gabbard_staff,9
2018-03-14 18:51:07,"#ICYMI: Rep. Tulsi Gabbard, Bipartisan Coalition Support Legislation to Strengthen School Safety Nationwide https://t.co/vZEm3nMHK1 https://t.co/Dc2yRMUOHU",973994953604042753,Gabbard,50,,Gabbard_staff,28
2018-03-14 00:58:33,"7,000 shoes are lined along the U.S. Capitol today representing every child lost due to gun violence since the 2012 shooting at the Sandy Hook elementary school in Newtown, CT. https://t.co/Iu0YFjqGeN",973725035054628864,Gabbard,102,,Gabbard_staff,41
2018-01-10 21:03:06,"This legislation will relieve much of this burden by increasing federal funding and resources for #Hawaii to deliver needed healthcare, education, social, public safety, and other services to COFA migrants who call Hawai‘i home.",951197733938966528,Gabbard,12,,Gabbard_staff,5
2017-12-21 17:40:00,"In #Hawaii, these safeguards are critical for access to tele-health services, employment opportunities, entrepreneurship, education, sharing creative content, and so much more.",943898863823290368,Gabbard,19,,Gabbard_staff,4
2017-11-29 23:23:52,"The bottom line is clear: no one, whether it be a Capitol Hill staffer, Hollywood actor, schoolteacher, or soldier, or any other profession, should have to choose between their job and their personal safety",936012869233201153,Gabbard,50,,Gabbard_staff,17
2017-11-22 17:47:00,"No one, whether it be a Capitol Hill staffer, Hollywood actor, schoolteacher, or soldier, or any other profession, should have to choose between their job and their personal safety, security, and privacy.",933391377832054784,Gabbard,44,,Gabbard_staff,17
2016-08-31 02:09:36,All Big Island schools closed Wednesday and Thursday. Stay safe! #HurricaneMadeline,770805707629142016,Gabbard,31,,Gabbard_staff,23
2018-12-14 17:39:20,"We’ve seen the nightmare of gun violence repeat itself in schools, movie theaters, churches, nightclubs, concerts – and every single day in cities across our country. Despite these tragedies, we’re still seeing the same thing from Congress: complete inaction. Enough is enough.",1073633553584410626,Gillibrand,67,,Gillibrand_office,22
2018-12-14 17:39:20,"Today we remember the 20 children and 6 educators who were killed by a gunman at Sandy Hook Elementary six years ago. My heart is with every family who has spent the last six years grappling with the heartbreak of losing a loved one. And all the while, Congress has failed to act.",1073633552573575168,Gillibrand,600,,Gillibrand_office,140
2018-11-17 18:06:00,"Students said enough is enough.
Teachers said enough is enough.
Parents said enough is enough.
Doctors said enough is enough.
The majority of this country has said enough is enough.

It’s time for Congress to finally say enough is enough and pass meaningful gun reform.",1063855789671149568,Gillibrand,38321,,Gillibrand_office,10245
2018-10-13 17:02:00,"Congress has the power to prevent the gun violence that’s plaguing our country.
Congress has the power to pass laws that prevent mass shootings. 
Congress has the power to make our schools, our streets and our communities safer for our loved ones. 
Congress must act.",1051156108721704961,Gillibrand,2272,,Gillibrand_office,755
2018-09-05 11:56:00,"Families sending kids off for their #FirstDayOfSchool should only face regular worries, like hoping their kids connect with their teachers. They shouldn’t have to fear gun violence. It’s time to renew our fight for reform. We owe it to our kids to never give up or give in.",1037308361639952384,Gillibrand,1707,,Gillibrand_office,406
2018-08-27 00:17:50,"Thank you to everyone who showed up to our town hall in Troy today. We had a great conversation about education, health care, gun reform, relief for Puerto Rico, clean water and more. You shared your questions, your stories and your voices. This is what democracy looks like. https://t.co/wgHwqsMDm4",1033871173300445187,Gillibrand,533,,Gillibrand_office,83
2018-08-23 13:46:33,"Guns do not belong in schools. 

Secretary DeVos should be investing in our students and our teachers, not funding guns in schools. https://t.co/VYLsP45A6F",1032625141598044160,Gillibrand,3705,,Gillibrand_office,968
2018-05-18 16:49:21,"Heartbreaking, unbearable news out of Santa Fe, TX, the latest community to be torn apart by a horrific school shooting. How many more families and communities must grieve? Enough is enough.",997519521215844352,Gillibrand,2654,,Gillibrand_office,543
2018-04-26 21:34:47,"In the nine weeks since educators in West Virginia organized a walkout, a movement has sparked for adequate pay and critical classroom resources. Today, teachers in Arizona and Colorado raised their voices to rally for more funding.",989618820334718977,Gillibrand,740,,Gillibrand_office,149
2018-04-20 21:08:34,"The students who led today's school walkout and rally in NYC are some of the most impressive advocates I’ve seen in my career. Their voices are changing the conversation about gun violence in this country, right before our eyes. I was proud to join them. #NYCsaysenough https://t.co/S1mFLNPijn",987437895387578368,Gillibrand,2128,,Gillibrand_office,434
2018-04-20 14:33:39,"On April 20, 1999, 12 students and one teacher were murdered at Columbine High School. Today, 19 years later, thousands of students across the country will join together in school walkouts to demand the action we’re still waiting on.",987338512868478976,Gillibrand,1415,,Gillibrand_office,337
2018-03-25 20:49:40,"And to my colleagues in Congress: It is our duty to listen to this next generation of leaders. We cannot let them down. It’s time for us to fight, harder than ever, to follow these students’ demands with real action to pass commonsense gun reforms.",978011052884492288,Gillibrand,895,,Gillibrand_office,120
2018-03-25 20:49:06,To those students who raised your voices at the #MarchForOurLives and bravely declared enough is enough: Your activism – the conviction and inclusivity of your messages – stirred hundreds of thousands across the country to stand up and speak out alongside you for real change.,978010909808513024,Gillibrand,1892,,Gillibrand_office,303
2018-03-24 16:09:33,We’re ready to #MarchForOurLives! I’m so proud to be here with my sons and so honored to join in on this movement created by incredible student activists. I’ll be sharing my experience throughout the day on my Instagram story – follow along at https://t.co/7lN9rK7l86 https://t.co/5vWFdptiaS,977578171020316672,Gillibrand,1156,,Gillibrand_office,193
2018-03-14 17:33:26,Students and teachers across New York are coming together to say #NeverAgain and calling for action to end gun violence. https://t.co/nRY4uhd0C1,973975402719973377,Gillibrand,1121,,Gillibrand_office,222
2018-03-14 15:37:00,"Proud of the students and teachers across the country taking part in today's #NationalSchoolWalkout. By raising your voices to say enough is enough, you're changing the conversation about gun violence. Keep speaking truth to power and demanding change. We're standing with you.",973946102583001088,Gillibrand,3395,,Gillibrand_office,634
2018-03-13 22:41:43,"RT @ChrisMurphyCT: There are 7,000 pairs of shoes in front of the Capitol today - one for every child killed by guns since Sandy Hook. http…",973690598522867712,Gillibrand,0,,Gillibrand_office,37197
2018-02-26 19:14:38,Another example of just how the students from Parkland are igniting real change in our conversation about gun control. Never underestimate the power you have when you make your voice heard. https://t.co/T2kqzRITQw,968202667557314560,Gillibrand,1492,,Gillibrand_office,383
2018-02-26 02:55:55,These votes are about keeping our children safe in schools. These votes will help keep people safe on the streets of their own communities. These votes will honor the tireless work of activists who’ve been speaking out against the scourge of gun violence for years.,967956365686792192,Gillibrand,1062,,Gillibrand_office,172
2018-02-26 02:49:54,"After this terrible tragedy in Parkland, we’re seeing the same thing from Congress that we saw after Sandy Hook, after Aurora, after Charleston, after San Bernardino, after Orlando, after Las Vegas, after Sutherland Springs: complete inaction.",967954851371110400,Gillibrand,16884,,Gillibrand_office,5445
2018-02-24 18:32:58,"Listen to what our teachers are saying. They want to be armed with books, not guns.",967467402899410944,Gillibrand,19773,,Gillibrand_office,4168
2018-02-22 17:51:20,"Aurora.
Sandy Hook.
Charleston.
Orlando. 
Las Vegas. 
Sutherland Springs, TX.

After each of these communities were devastated by horrific acts of gun violence, what happened in Congress? Nothing. 

Enough is enough. Congress must act now.",966732149289299968,Gillibrand,6460,,Gillibrand_office,1461
2018-02-22 01:21:31,"By speaking truth to power, students from Parkland, Florida are changing the conversation about gun violence, right before our eyes. Now, it’s up to all of us to join them, to speak out, and to make sure we change the outcomes. https://t.co/s7BydxSyYe",966483055551664128,Gillibrand,8339,,Gillibrand_office,1802
2018-02-18 20:11:16,"In the wake of unspeakable tragedy, students from Marjory Stoneman Douglas HS are speaking truth to power. It shouldn’t be left to these amazing kids to call on adults to do the right thing. Let’s join them on March 24 to advocate, organize, &amp; then vote for commonsense gun laws. https://t.co/GziOdl3HFl",965317814566481928,Gillibrand,11432,,Gillibrand_office,3077
2018-02-14 23:18:45,"Heartbreaking and horrific images from yet another school shooting, this time in Parkland, FL. ​Thinking of the victims and their families, and grateful to the first responders on the scene. When will enough be enough for Congress to finally take gun violence seriously?",963915443554672640,Gillibrand,9688,,Gillibrand_office,2375
2017-12-14 17:15:56,"5 years ago today, 20 kids and 6 educators were killed at Sandy Hook Elementary. My heart goes out to all whose lives were torn apart by gun violence on December 14, 2012, and on every day since. Congress’ failure to act is shameful. We need to pass lifesaving reform now.",941356089886601216,Gillibrand,10156,,Gillibrand_office,2465
2017-09-25 17:01:47,"Blocking students, business people, tourists &amp; family members of U.S. citizens from coming here, for no good reason, doesn’t make us safer. https://t.co/Fmzq9bbaip",912361501486350338,Gillibrand,898,,Gillibrand_office,292
2017-02-24 15:14:04,The Trump Admin just told millions of trans youth that they don't matter. That they don't deserve to feel welcome and safe at school.,835145776758157312,Gillibrand,676,,Gillibrand_office,195
