"Username","Location","Verified User?","Tweet ID","Tweet Time","Tweet Text","Tweet Place","Retweet Count","Favorite Count"
"Erik Ellefsen","","False","1083706054041452544","2019-01-11 12:43:52","RT @EducationNext: Chester E. Finn, Jr. deconstructs the many causes of teacher turnover. https://t.co/Q82gelMpVd  #EdChat #EdTech #EdPolicy","","3","0"
"Kym Meyer","Wuh-stah, MA","False","1083704551692218369","2019-01-11 12:37:54","S. Paul Reville, #EdPolicy professor  at @Harvard @hgse “would find the state 'delinquent in meeting the agreed upon obligations embodied in MERA 1993 in which every district was guaranteed an adequate budget.'"" https://t.co/Rw5MyjzNDn H/T @TracyNovick #mapoli","","0","1"
"Education Next","Cambridge, MA & Stanford, CA","False","1083697560550805505","2019-01-11 12:10:07","Chester E. Finn, Jr. deconstructs the many causes of teacher turnover. https://t.co/Q82gelMpVd  #EdChat #EdTech #EdPolicy","","3","4"
"NewTeacherLifeSaver","Chicago","False","1083674646673788928","2019-01-11 10:39:04","RT @WalterinDC: The new issue of ASCD Educational Leadership; The Arts and Creativity in Schools! #ASCDL2L #edchat #educhat #edreform #edad…","","2","0"
"Cathryn Hrudicka","My company is @CreativeSage","False","1083656530082156544","2019-01-11 09:27:04","RT @MalissaShriver: Love that this study included #access to #ArtsEd 4 improved school #culture &amp; reduction of ""opportunity"" gap #edpolicy…","","4","0"
"EdSurge","Silicon Valley","True","1083651479368540160","2019-01-11 09:07:00","Why We Must Embrace Benevolent Friction in Education Technology (2017) https://t.co/yosj2DmIQ9 #edchat #edpolicy","","0","0"
"Claudia Costin","Rio de Janeiro- Brasil","False","1083642283961040896","2019-01-11 08:30:28","RT @EducationNext: .@rickhess99 ranks the 200 university-based scholars in the U.S. who did the most last year to shape educational practic…","","1","0"
"McCarty Elementary","Aurora, IL","False","1083602551830970368","2019-01-11 05:52:35","RT @tedfujimoto: Relationships drives success. “Every student needs to belong and connect to at least one teacher or one adult in this buil…","","20","0"
"Penn GSE","Philadelphia, PA","False","1083572209023664129","2019-01-11 03:52:01","RT @lgoldrick25: The transformation of the #teaching workforce — Updated research from the @PennGSE’s Richard Ingersoll finds new trends in…","","3","0"
"DawitInEducation","Addis Ababa, Ethiopia","False","1083566439129219072","2019-01-11 03:29:05","RT @UWCollegeOfEd: Congrats to our faculty Kenneth Zeichner, Django Paris and Mia Tuan, and alumni Gloria Ladson-Billings ‘72 and Tyrone Ho…","","5","0"
"Paul Austin, M.Ed.","Colorado Springs, CO","False","1083559807250911232","2019-01-11 03:02:44","RT @tvanderark: Diploma Networks: A New Way to Help Schools Adopt Broader Outcomes and Next-Gen Learning Models https://t.co/VHl4mbAL7x via…","","1","0"
"Brian A. Sponsler","Denver, CO","False","1083548167231102981","2019-01-11 02:16:29","RT @edcommission: Have you subscribed to our daily news roundup yet? Stay on top of the latest in #EdPolicy with #EdClips - https://t.co/s3…","","2","0"
"ECS","Denver, CO","False","1083546787988885504","2019-01-11 02:11:00","Have you subscribed to our daily news roundup yet? Stay on top of the latest in #EdPolicy with #EdClips - https://t.co/s3dURFkTtG","","2","0"
"Brandy Maynard","St. Joseph, MI, USA","False","1083538469983608832","2019-01-11 01:37:57","RT @SLU_SOE: Learn more about the #NEW PhD in Education Policy &amp; Equity degree being developed here @SLU_Official for the Fall 2019 semeste…","","3","0"
"Krista Kaput","Minneapolis, MN","False","1083538289464889344","2019-01-11 01:37:14",".@MN_EPFP fellows working on solving lack of teacher diversity in Minnesota @IELconnects @epfp_iel #edpolicy https://t.co/Ls5uAq9iOe","","1","5"
"LA Unified Arts Education","","False","1083513282294468608","2019-01-10 23:57:51","RT @MalissaShriver: Love that this study included #access to #ArtsEd 4 improved school #culture &amp; reduction of ""opportunity"" gap #edpolicy…","","4","0"
"Education Next","Cambridge, MA & Stanford, CA","False","1083508820654071814","2019-01-10 23:40:08",".@rickhess99 ranks the 200 university-based scholars in the U.S. who did the most last year to shape educational practice and policy. https://t.co/cbYLhCN5oK #EdPolicy @educationweek https://t.co/suks9lcEEk","","1","1"
"Malissa F Shriver","","False","1083500688364064768","2019-01-10 23:07:49","Love that this study included #access to #ArtsEd 4 improved school #culture &amp; reduction of ""opportunity"" gap #edpolicy @PsychToday @TurnarndArtsCA https://t.co/C2WnmGqVwu","","4","20"
"Tom Vander Ark","Seattle WA","False","1083500542142205952","2019-01-10 23:07:14","Diploma Networks: A New Way to Help Schools Adopt Broader Outcomes and Next-Gen Learning Models https://t.co/VHl4mbAL7x via @Getting_Smart #edPolicy","","1","5"
"KOJO BONTI AMOAKO","London, England","False","1083497135331520512","2019-01-10 22:53:42","RT @MindShiftKQED: To address the problem of unequal representation, the authors suggest that states eliminate some of the hurdles that sch…","","2","0"
"Bill Huber","St Louis, MO","False","1083494269753704455","2019-01-10 22:42:18","RT @SLU_SOE: Learn more about the #NEW PhD in Education Policy &amp; Equity degree being developed here @SLU_Official for the Fall 2019 semeste…","","3","0"
"iCivics","Cambridge, MA","False","1083475919103119360","2019-01-10 21:29:23","David Campbell (@NotreDame) suggests that civic education needs a project like the Hubble Telescope or Human Genome Project that would get all important parties in one place to concentrate efforts toward the problem. 

#CivXNow #edreform #edpolicy #edchat https://t.co/YG1blnndms","Place(country='United States', name='Menlo Park', url='https://api.twitter.com/1.1/geo/id/490bdb082950484f.json', id='490bdb082950484f', country_code='US', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4604fce908>, coordinates=[[[-122.228922, 37.416515], [-122.120415, 37.416515], [-122.120415, 37.507328], [-122.228922, 37.507328]]], type='Polygon'), place_type='city', full_name='Menlo Park, CA', attributes={}, _api=<tweepy.api.API object at 0x7f4604fce908>, contained_within=[])","0","4"
"WV School Choice","","False","1083475468987310080","2019-01-10 21:27:36","RT @ChoiceMediatv: West Virginia Governor Proposes Paying Harder-to-Find Math and Special Ed Teachers More, Union Objects to Differentiatio…","","1","0"
"Choice Media","Hoboken, NJ","False","1083475320144101377","2019-01-10 21:27:00","West Virginia Governor Proposes Paying Harder-to-Find Math and Special Ed Teachers More, Union Objects to Differentiations https://t.co/2vPs8BbiUO #Teachers #EdPolicy #EdReform","","1","2"
"Joseph Nichols","St. Louis, MO","False","1083472123262308353","2019-01-10 21:14:18","RT @SLU_SOE: Learn more about the #NEW PhD in Education Policy &amp; Equity degree being developed here @SLU_Official for the Fall 2019 semeste…","","3","0"
"Maya Minter","Fairfax, Va.","False","1083470917085351936","2019-01-10 21:09:31","RT @DiverseIssues: GAO Report Tackles Issues of Food Insecurity Among College Students: https://t.co/khMkqnGfkQ #Highered #foodinsecurity #…","","4","0"
"SLU_SOE","Saint Louis, MO","False","1083470895950323713","2019-01-10 21:09:26","Learn more about the #NEW PhD in Education Policy &amp; Equity degree being developed here @SLU_Official for the Fall 2019 semester! 

Information Session 
Tuesday, January 15th 6pm
Boileau Hall

RSVP for dinner:
https://t.co/JIsBBExJFa

#EdPolicy
#SLU
#Education https://t.co/wiTGTWb9me","","3","4"
"IN School Choice","","False","1083470791390515201","2019-01-10 21:09:01","RT @ChoiceMediatv: Bill Requiring Indiana Districts Spend More Than 85% of State Funding on Instruction-Related Costs Clears Committee http…","","1","0"
"Fordham Institute","Washington, DC","True","1083466399912214529","2019-01-10 20:51:34","RT @ChoiceMediatv: PODCAST: Federal Education Policy in 2019 https://t.co/FLWqCZ54gu @educationgadfly @MichaelPetrilli  @AndrewUjifusa @Pol…","","2","0"
"SC School Choice","","False","1083465757974056961","2019-01-10 20:49:01","RT @ChoiceMediatv: South Carolina Governor Calls for ‘Bold’ Education Reform, Including Consolidating Districts, Reducing Testing https://t…","","2","0"
"MN School Choice","","False","1083462484797857793","2019-01-10 20:36:00","RT @ChoiceMediatv: Did St. Paul District Target ‘Enemy’ Teacher Who Bashed Racial Equity Policy? https://t.co/0MMAwWUPvR via @ua14 #Teacher…","","1","0"
"50CAN","U.S.A.","False","1083461649779118082","2019-01-10 20:32:41","RT @ToddSte76200730: Many thanks to @Dyrnwyn of @FiftyCAN taking the time to speak with us in @rickhess99 #edpolicy class at @hgse today.…","","1","0"
"Ag&Natural Resources","Oakland, CA","True","1083461484980490240","2019-01-10 20:32:02","RT @DiverseIssues: GAO Report Tackles Issues of Food Insecurity Among College Students: https://t.co/khMkqnGfkQ #Highered #foodinsecurity #…","","4","0"
"Choice Media","Hoboken, NJ","False","1083459969142476803","2019-01-10 20:26:01","Bill Requiring Indiana Districts Spend More Than 85% of State Funding on Instruction-Related Costs Clears Committee https://t.co/mwQKoGn4r0 via @ShainaRC #EdPolicy","","1","2"
"Avery Wilks","Columbia, South Carolina","True","1083459304043233280","2019-01-10 20:23:22","RT @ChoiceMediatv: South Carolina Governor Calls for ‘Bold’ Education Reform, Including Consolidating Districts, Reducing Testing https://t…","","2","0"
"Strong Start","Denver, CO","False","1083458910734946304","2019-01-10 20:21:48","RT @edcommission: 2019 brings 20 new governors, 21 new state board of education members, 2 new elected chief state school officers &amp; hundre…","","5","0"
"Choice Media","Hoboken, NJ","False","1083457207423905792","2019-01-10 20:15:02","South Carolina Governor Calls for ‘Bold’ Education Reform, Including Consolidating Districts, Reducing Testing https://t.co/yZZmy4JbwB via @tjbarton83  @AveryGWilks #EdReform #EdPolicy","","2","3"
"Todd Stewart","","False","1083455939473276928","2019-01-10 20:10:00","Many thanks to @Dyrnwyn of @FiftyCAN taking the time to speak with us in @rickhess99 #edpolicy class at @hgse today.  Great insight and so engaging!","","1","5"
"brad","","False","1083455714184581120","2019-01-10 20:09:06","MOST IMPORTANT WISDOM since 10 Commandments and Bibles - FREE grades 2-12 https://t.co/fdQIX5gInz  #elearning #KidsDeserveIt #mschat #middleschool #highschool #edleaders #edpolicy #suptchat #elementary #principalchat #bullying #character #philanthropy #teaching #educhat https://t.co/v56TgUtrvV","","0","1"
"Suzanna Martinez","San Francisco, CA","False","1083455702499086336","2019-01-10 20:09:03","RT @DiverseIssues: GAO Report Tackles Issues of Food Insecurity Among College Students: https://t.co/khMkqnGfkQ #Highered #foodinsecurity #…","","4","0"
"The Barefoot Scholar","FSU Tallahassee, Fl","False","1083454787595759618","2019-01-10 20:05:25","RT @nyusteinhardt: Congratulations to our seven faculty members who were ranked among the most influential #EdPolicy academics in the count…","","8","0"
"Choice Media","Hoboken, NJ","False","1083445121738309635","2019-01-10 19:27:01","After Calling Houston District Leadership a ‘Disaster,’ Texas Governor Says He Is Not Contemplating Legislation https://t.co/anTBMRLAwq via @ChronJacob #EdReform #EdPolicy","","1","3"
"Mandy Zatynski","Denver, CO","False","1083444078832840704","2019-01-10 19:22:52","RT @edcommission: To support state #policymakers in the 2019 legislative session, we looked at the last two years of introduced legislation…","","1","0"
"ECS","Denver, CO","False","1083443131691855873","2019-01-10 19:19:06","More on #Massachusetts' education-related proposals in our summary of @MassGovernor's State of the State Address - https://t.co/rdupKTMhCO #stateofthestate #EdPolicy @ecs_kate","","1","2"
"ACT","Iowa City, IA","True","1083436320616312833","2019-01-10 18:52:02","#K12 #edpolicy recommendation highlight: incentivize training, support, and professional development opportunities for teachers and principals to hone strategies for engaging the ""whole learner."" Read the #ACTPolicyPlatforms: https://t.co/ECQIhH7qpE https://t.co/9kABkovU1K","","2","1"
"ECS","Denver, CO","False","1083435817853423617","2019-01-10 18:50:02","To support state #policymakers in the 2019 legislative session, we looked at the last two years of introduced legislation &amp; provide current state ex of comprehensive approaches to align #CTE with #workforce demands. https://t.co/3PPEVVtYTf #EdPolicy https://t.co/vCMMjwNeFi","","1","2"
"Institute of Human Development and Social Change","New York, NY","False","1083433853589569544","2019-01-10 18:42:14","RT @nyusteinhardt: Congratulations to our seven faculty members who were ranked among the most influential #EdPolicy academics in the count…","","8","0"
"Choice Media","Hoboken, NJ","False","1083429533401927680","2019-01-10 18:25:04","Did St. Paul District Target ‘Enemy’ Teacher Who Bashed Racial Equity Policy? https://t.co/0MMAwWUPvR via @ua14 #Teachers #EdPolicy","","1","1"
"iNACOL","Vienna, VA","False","1083426244102828032","2019-01-10 18:12:00","Seeking #changemakers - Calling all #EdPolicy professionals. We're hiring an associate to join @mariaworthen and @ntruongedu on our policy team. https://t.co/1GEDCl95Ex","","0","0"
"Michael Petrilli","Washington, DC","True","1083426016285130753","2019-01-10 18:11:06","RT @ChoiceMediatv: PODCAST: Federal Education Policy in 2019 https://t.co/FLWqCZ54gu @educationgadfly @MichaelPetrilli  @AndrewUjifusa @Pol…","","2","0"
"Choice Media","Hoboken, NJ","False","1083425757379117056","2019-01-10 18:10:04","PODCAST: Federal Education Policy in 2019 https://t.co/FLWqCZ54gu @educationgadfly @MichaelPetrilli  @AndrewUjifusa @PoliticsK12 @educationweek #EdPolicy #EdChat","","2","3"
"Amanda J. Lester","","False","1083423730867556352","2019-01-10 18:02:01","RT @PreparedToTeach: It's possible to enact structures &amp; policies that make quality #teacherprep more accessible. We did a deep dive on why…","","2","0"
"Bella🐩Vinnie🐕Mom👗","Portland, Oregon","False","1083423225625759744","2019-01-10 18:00:00","RT @moh_choudhury: And while were on the topic of #housing policy = #EdPolicy, I highly recommend this piece by @BetsBarnes as an essential…","","1","0"
"Shael Suransky","New York City","False","1083411468060672000","2019-01-10 17:13:17","RT @PreparedToTeach: It's possible to enact structures &amp; policies that make quality #teacherprep more accessible. We did a deep dive on why…","","2","0"
"Prepared To Teach","Manhattan, NY","False","1083410190295359489","2019-01-10 17:08:12","It's possible to enact structures &amp; policies that make quality #teacherprep more accessible. We did a deep dive on why equitable access to great prep programs is a challenge and came up with ideas about what sustainable change looks like. #edpolicy #tbt https://t.co/CXpyeBhJNh","","2","4"
"DC School Choice","","False","1083409245830373378","2019-01-10 17:04:27","RT @ChoiceMediatv: DC School Voucher Program’s Future Uncertain Under Democrat-Led House https://t.co/7WFGTsg0pf via @ChrisVondracek #Schoo…","","1","0"
"Choice Media","Hoboken, NJ","False","1083408429916585986","2019-01-10 17:01:13","DC School Voucher Program’s Future Uncertain Under Democrat-Led House https://t.co/7WFGTsg0pf via @ChrisVondracek #SchoolChoice #EdPolicy","","1","2"
"Liam Goldrick","Philadelphia, PA","False","1083404765311262720","2019-01-10 16:46:39","The transformation of the #teaching workforce — Updated research from the @PennGSE’s Richard Ingersoll finds new trends in America’s #schools. https://t.co/Hdyh4zYaDb #edpolicy #edreform #teachers #edresearch","","3","5"
"ExploringWorlds","Lembang, Indonesia","False","1083403455484424192","2019-01-10 16:41:27","RT @MindShiftKQED: More colleges of education and state education departments are beginning to put a priority on teaching their general cla…","","28","0"
"Eric Kelderman","Washington, D.C.","True","1083403289998303235","2019-01-10 16:40:47","RT @BrianSponsler: This new Policy Snapshot from @edcommission highlights enacted legislation in 2017 and 2018 pertaining to career and tec…","","2","0"
"ECS","Denver, CO","False","1083402590757490688","2019-01-10 16:38:00","RT @BrianSponsler: This new Policy Snapshot from @edcommission highlights enacted legislation in 2017 and 2018 pertaining to career and tec…","","2","0"
"Vital Signs at EdCommission","Denver, CO","False","1083402314579271680","2019-01-10 16:36:55","Check out this NEW #edpolicy snapshot from @edcommission, including ex of states that are taking comprehensive approaches to align #CTE with #workforce demands + more: https://t.co/C1WzwP9MYj https://t.co/ZVlQZxwEKi","","0","3"
"DC State Board of Ed","441 4th Street Northwest","True","1083400021175922688","2019-01-10 16:27:48","Started the day off welcoming @Baylor in Washington students to chat about #EdPolicy here in the District! https://t.co/Ld191JkAxx","Place(country='United States', name='One Judiciary Square', url='https://api.twitter.com/1.1/geo/id/07d9f5c803485000.json', id='07d9f5c803485000', country_code='US', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4604fce908>, coordinates=[[[-77.01602830439428, 38.89529663165165], [-77.01602830439428, 38.89529663165165], [-77.01602830439428, 38.89529663165165], [-77.01602830439428, 38.89529663165165]]], type='Polygon'), place_type='poi', full_name='One Judiciary Square', attributes={}, _api=<tweepy.api.API object at 0x7f4604fce908>, contained_within=[])","0","5"
"WCER","Madison, WI","False","1083394611312234497","2019-01-10 16:06:18","RT @UWCollegeOfEd: Congrats to our faculty Kenneth Zeichner, Django Paris and Mia Tuan, and alumni Gloria Ladson-Billings ‘72 and Tyrone Ho…","","5","0"
"The Moriah Group","Huntsville, AL","False","1083386385694973952","2019-01-10 15:33:37","RT @TiffanyJonesPhD: Important thoughts from @katielberger and @CarrieWarick on how the challenges of #FAFSA can create challenges for #fre…","","6","0"
"Emily Mesiano","Denver, CO","False","1083384494789283840","2019-01-10 15:26:06","RT @edcommission: Deadline approaching! Apply by this Friday, Jan 11: https://t.co/R8H2QWTxih #EdPolicy #JobAlert https://t.co/WIwtOJ0NHG","","2","0"
"Dr. David Aguayo","University of Missouri","False","1083382188744286208","2019-01-10 15:16:56","RT @nyusteinhardt: Congratulations to our seven faculty members who were ranked among the most influential #EdPolicy academics in the count…","","8","0"
"SoutheastCompCenter","Cayce, SC","False","1083382060503523328","2019-01-10 15:16:26","RT @edcommission: Financial Literacy Is a Growing Focus in Education Curricula by @EduZeke https://t.co/xS75L4KWQJ #EdNote #EdPolicy https:…","","1","0"
"Tiffany Pennamon","tiffany@diverseeducation.com","False","1083381797826805761","2019-01-10 15:15:23","RT @DiverseIssues: GAO Report Tackles Issues of Food Insecurity Among College Students: https://t.co/khMkqnGfkQ #Highered #foodinsecurity #…","","4","0"
"SoutheastCompCenter","Cayce, SC","False","1083381337652936707","2019-01-10 15:13:33","RT @edcommission: NEW Policy Snapshot: Career and Technical Education https://t.co/3PPEVVtYTf #CTE #CTEChat #EdPolicy https://t.co/sl1KUPlZ…","","4","0"
"Diverse Issues","Fairfax, VA","False","1083380401400397826","2019-01-10 15:09:50","GAO Report Tackles Issues of Food Insecurity Among College Students: https://t.co/khMkqnGfkQ #Highered #foodinsecurity #edpolicy @usedgov @LoisElfman","","4","2"
"AEP","Denver, CO","False","1083378429729357829","2019-01-10 15:02:00","25 states require #ArtsEd instruction in elementary, middle &amp; high school + define the #arts as a core or academic subject. Check out more ArtsEd #EdPolicy in your state w/ ArtScan! https://t.co/o8xxSCPpcU https://t.co/8I4ij3DnYY","","1","3"
"Brian A. Sponsler","Denver, CO","False","1083371641835376640","2019-01-10 14:35:02","This new Policy Snapshot from @edcommission highlights enacted legislation in 2017 and 2018 pertaining to career and technical education. For state examples and more see full report: https://t.co/HPNFcg38Jx #CTE #edpolicy https://t.co/7GfZAZD1O4","","2","3"
"EdPolicyWorks","Charlottesville, VA","False","1083369533874802689","2019-01-10 14:26:39","Today our @IESResearch pre-doc training program is hosting a wksp on Policy Memo Writing led by the @VDOE_News Deputy Secretary of Education Holly Coy &amp; our #UVAEdPolicy grad student @katharinemeyer #EdPolicy https://t.co/XPteCiasXP","","0","8"
"BERC","Baltimore","False","1083367249195479040","2019-01-10 14:17:34","RT @edcommission: NEW Policy Snapshot: Career and Technical Education https://t.co/3PPEVVtYTf #CTE #CTEChat #EdPolicy https://t.co/sl1KUPlZ…","","4","0"
"Knowledge Alliance","Washington, D.C.","False","1083366625955495937","2019-01-10 14:15:06","RT @edcommission: NEW Policy Snapshot: Career and Technical Education https://t.co/3PPEVVtYTf #CTE #CTEChat #EdPolicy https://t.co/sl1KUPlZ…","","4","0"
"John D'Auria","Boston","False","1083363933547884544","2019-01-10 14:04:24","18 Key Education Stories to Watch This Year (According to the Experts): Congress, Courts, Choice, Classroom Innovations &amp; More @The74 https://t.co/P7X7OZRhso #edchat #edpolicy","","0","0"
"Michael Lindblad","Portland, Oregon","False","1083362214638219266","2019-01-10 13:57:34","RT @Hunt_Institute: Join Us Today! Our recent report in partnership with the @WallaceFdn, explores two practice-based #PrincipalPrep progra…","","3","0"
"Steve Smith","Logan, UT","False","1083354424322347008","2019-01-10 13:26:37","RT @edcommission: NEW Policy Snapshot: Career and Technical Education https://t.co/3PPEVVtYTf #CTE #CTEChat #EdPolicy https://t.co/sl1KUPlZ…","","4","0"
"ECS","Denver, CO","False","1083353774779969536","2019-01-10 13:24:02","NEW Policy Snapshot: Career and Technical Education https://t.co/3PPEVVtYTf #CTE #CTEChat #EdPolicy https://t.co/sl1KUPlZ1Z","","4","2"
"Michele Kelley","","False","1083350700430643205","2019-01-10 13:11:49","RT @moh_choudhury: ICYMI - ""The school’s biggest obstacle turned out to be something nobody was even tracking: Student turnover"" - Great se…","","2","0"
"EdSurge","Silicon Valley","True","1083335397017636864","2019-01-10 12:11:00","RT @HigherEdSurge: ""We want to create a generational change."" EdSurge digs deeper into what I Promise School is all about. Read more: https…","","1","0"
"#CritEdPol","Swarthmore, PA","False","1083317234393600001","2019-01-10 10:58:50","RT @CritEdPol: Community folks, undergrads, n engaged scholars, consider submitting to @CritEdPol 2019 #CallforProjects

Theme: #BeautifulE…","","12","0"
"MLRN","Chicago","False","1083301445896757248","2019-01-10 09:56:06","RT @WalterinDC: The new issue of ASCD Educational Leadership; The Arts and Creativity in Schools! #ASCDL2L #edchat #educhat #edreform #edad…","","2","0"
"Satisphaction.com","Rosamond, CA","False","1083272433640108032","2019-01-10 08:00:49","#edadmin New York City offers some unpleasant truths about school improvement https://t.co/kOBysRz5GB #edchat #edreform #edpolicy #edcolo","","0","0"
"Stuart Chen-Hayes🏳️‍🌈👨‍👨‍👦🌏🌹🌻","Newtown, PA; Bronx, NY; Taiwan","False","1083253173870055424","2019-01-10 06:44:17","RT @perezfelkner: My mother taught hungry elementary school kids. Adults need food &amp; housing to learn, too. Glad to be an affiliated partne…","","3","0"
"Mohammed Choudhury","blame me for my (re) tweets","False","1083232917223022592","2019-01-10 05:23:47","And while were on the topic of #housing policy = #EdPolicy, I highly recommend this piece by @BetsBarnes as an essential read - Reading, Writing, Evicted: Portland children don't pay rent but they are paying a price: https://t.co/gyh709I8VZ","","1","5"
"Mohammed Choudhury","blame me for my (re) tweets","False","1083229659771428865","2019-01-10 05:10:50","ICYMI - ""The school’s biggest obstacle turned out to be something nobody was even tracking: Student turnover"" - Great series (and writing) by @emrichards - Lessons Lost: https://t.co/HDGR24y2Af #housing policy = #EdPolicy #affordablehousing #edreform
https://t.co/HDGR24y2Af","","2","4"
"Django Paris","","False","1083222846787088384","2019-01-10 04:43:46","RT @UWCollegeOfEd: Congrats to our faculty Kenneth Zeichner, Django Paris and Mia Tuan, and alumni Gloria Ladson-Billings ‘72 and Tyrone Ho…","","5","0"
"Sonia Jansen","South Africa","False","1083210554745987072","2019-01-10 03:54:55","RT @MindShiftKQED: More colleges of education and state education departments are beginning to put a priority on teaching their general cla…","","28","0"
"COP News","Olympia, Washington","False","1083203863287455744","2019-01-10 03:28:20","RT @UWCollegeOfEd: Congrats to our faculty Kenneth Zeichner, Django Paris and Mia Tuan, and alumni Gloria Ladson-Billings ‘72 and Tyrone Ho…","","5","0"
"Andi M.","New York, NY","False","1083192453568651264","2019-01-10 02:43:00","RT @MindShiftKQED: More colleges of education and state education departments are beginning to put a priority on teaching their general cla…","","28","0"
"Michaela Miller Ed.D","Olympia, WA","False","1083190770415263746","2019-01-10 02:36:19","RT @UWCollegeOfEd: Congrats to our faculty Kenneth Zeichner, Django Paris and Mia Tuan, and alumni Gloria Ladson-Billings ‘72 and Tyrone Ho…","","5","0"
"Patrick M. Lee","","False","1083177258947358721","2019-01-10 01:42:37","RT @tedfujimoto: Relationships drives success. “Every student needs to belong and connect to at least one teacher or one adult in this buil…","","20","0"
"EdSurge","Silicon Valley","True","1083168296181133313","2019-01-10 01:07:00","RT @HigherEdSurge: Between mounting college costs and a renewed focus on accountability and outcomes, policymakers and advocates are taking…","","2","0"
"Pam Eddinger","","False","1083162697645068288","2019-01-10 00:44:45","RT @perezfelkner: My mother taught hungry elementary school kids. Adults need food &amp; housing to learn, too. Glad to be an affiliated partne…","","3","0"
"Cindy Brown","Boston to Berkshires, Mass.","False","1083161274899415040","2019-01-10 00:39:06","Who are the leading #edpolicy and #edresearch influencers and scholars? Here is one list: The 2019 RHSU Edu-Scholar Public Influence Rankings https://t.co/lRx6SzDxDf","","0","0"
"Dr. Sara Goldrick-Rab","Philadelphia, PA","True","1083159498225864704","2019-01-10 00:32:03","RT @perezfelkner: My mother taught hungry elementary school kids. Adults need food &amp; housing to learn, too. Glad to be an affiliated partne…","","3","0"
"Mandy Zatynski","Denver, CO","False","1083150597400883200","2019-01-09 23:56:41","#NewYear, Renewed Commitment to What Matters Most https://t.co/zB76j86ke9 via @ECS_Anderson #edpolicy","","0","0"
"John Fischer","Washington DC ","False","1083147670137524224","2019-01-09 23:45:03","RT @edcommission: 2019 brings 20 new governors, 21 new state board of education members, 2 new elected chief state school officers &amp; hundre…","","5","0"
"Marc Kilmer","Salisbury, MD","False","1083147289487646721","2019-01-09 23:43:32","RT @MDPolicy: We're only two days away from the 2019 Legislative Session Policy Orientation. Join us to learn more about the decisions driv…","","2","0"
"Education Northwest","Portland, Oregon","False","1083145549711200256","2019-01-09 23:36:37","Developing the next generation of Native #EdLeaders! Learn more about our scholarship for #NativeStudents in the #PacNW who are pursuing a graduate degree in #edpolicy, #edleadership, #edresearch or a closely related field. https://t.co/L6V8EVXxAT #NativeScholar #NativeHigherEd","","1","1"
"Brian A. Sponsler","Denver, CO","False","1083144616000376832","2019-01-09 23:32:54","RT @edcommission: 2019 brings 20 new governors, 21 new state board of education members, 2 new elected chief state school officers &amp; hundre…","","5","0"
"Brandon Sheridan","Elon, NC","False","1083142877792952320","2019-01-09 23:26:00","RT @ElonEconDept: Dr. Bednar sits down with the AEA to discuss the research he and Dr. Rouse conducted on how the timing of PE classes can…","","2","0"
"Todd Stewart","","False","1083133523681263617","2019-01-09 22:48:50","Many thanks to @HowardLFuller for sharing your insight and experience with us in @rickhess99 #edpolicy class at @hgse today.  Much appreciated!","","0","0"
"Carol Park","Washington, DC","False","1083127601839947776","2019-01-09 22:25:18","RT @MDPolicy: We're only two days away from the 2019 Legislative Session Policy Orientation. Join us to learn more about the decisions driv…","","2","0"
"MA School Choice","","False","1083126520271593472","2019-01-09 22:21:00","RT @ChoiceMediatv: Massachusetts Bill Pushed by Teachers Could Increase Education Spending by $2 Billion a Year https://t.co/jvj0czO93l via…","","1","0"
"Elon Business","Elon, NC","False","1083122503109742593","2019-01-09 22:05:02","RT @ElonEconDept: Dr. Bednar sits down with the AEA to discuss the research he and Dr. Rouse conducted on how the timing of PE classes can…","","2","0"
"Remote EduJobs","","False","1083117765052035072","2019-01-09 21:46:13","Director of Educational Impact needed
https://t.co/D9TNBdCT5A
#remote #remotework #remotejobs #edujobs #edleaderschat #leadupchat #edlead #suptchat #edchat #EDCTOChat #Impact2019 #edreform #edpolicy #RPP #partnership #BetterTogether #FutureReady #eduinov #SchoologyChat #k12talent","","0","0"
"UWCollegeOfEd","Seattle, WA","False","1083112440009838599","2019-01-09 21:25:03","Congrats to our faculty Kenneth Zeichner, Django Paris and Mia Tuan, and alumni Gloria Ladson-Billings ‘72 and Tyrone Howard '98 on being listed among the nation's most influential education scholars! https://t.co/YisqpsydE2 #EdPolicy #EdResearch https://t.co/emmjNtFljI","","5","16"
"IL School Choice","","False","1083110426668421139","2019-01-09 21:17:03","RT @ChoiceMediatv: Outgoing Illinois Governor Cites Improvements to K-12 Education as Top Achievement of His Administration https://t.co/gy…","","1","0"
"Choice Media","Hoboken, NJ","False","1083109418869362690","2019-01-09 21:13:03","Massachusetts Bill Pushed by Teachers Could Increase Education Spending by $2 Billion a Year https://t.co/jvj0czO93l via @shiraschoenberg #EdPolicy #SchoolSpending","","1","4"
"IN School Choice","","False","1083108404070174729","2019-01-09 21:09:01","RT @ChoiceMediatv: ‘I’d Get Rid of Them Today’: Indiana Lawmaker Files Bill to Eliminate State Board of Education https://t.co/yVv08WfrTF v…","","3","0"
"AEP","Denver, CO","False","1083107041869090816","2019-01-09 21:03:36","RT @edcommission: 2019 brings 20 new governors, 21 new state board of education members, 2 new elected chief state school officers &amp; hundre…","","5","0"
