"New Front","United States","False","1083361960396115968","2019-01-10 13:56:33","RT @Meeeech_L: Why is #RedForEd attacking charter schools? Education is the great equalizer. #FactsMatter #SchoolChoice https://t.co/3168Nu…","","2","0"
"Small Government","","False","1083360972042092544","2019-01-10 13:52:38","⁦@EpicCharter⁩ and ⁦@KIPP⁩ among the growing schools in OK while traditional systems shrink.  ⁦@joy4ok⁩ ⁦@StittforGov⁩ people are voting with enrollment.  #OKleg ⁦@OklaEd⁩ ⁦@officialOKGOP⁩ ⁦@AFPOK⁩ #schoolchoice  https://t.co/UfgQfMuT5h","","0","0"
"School Choice Nebraska","Nebraska, USA","False","1083358502008037376","2019-01-10 13:42:49","RT @SchoolChoiceNow: “It was very matter-of-fact that being black is cool.” Great @nytimes article from @elizashapiro showing the significa…","","3","0"
"angélica","puerto rico || 4/12 ","False","1083358104278962176","2019-01-10 13:41:14","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"Vaneeee.","Caracas, Distrito Capital","False","1083355517177745409","2019-01-10 13:30:57","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"Dr. Steve Perry","savemysontv@gmail.com","False","1083352638564065280","2019-01-10 13:19:31","When your child has trouble across classes, between grades and or at different schools, YOU’VE got a problem. Stop blaming the school. I’m a #schoolchoice advocate and realist. Just switching schools won’t solve your problems. You’ve got to get your child to OWN their errors","","4","18"
"ARParentSchoolChoice","Arkansas","False","1083351543670288385","2019-01-10 13:15:10","How are #SchoolChoice programs funded?
A well-designed school choice program allows funding the state already allocates for an individual student’s K–12 education to follow that student to the schools that best meet their needs. @edchoice https://t.co/VHldgP7JKh","","0","0"
"ivy #5H2","5h• ag• jb• ddl• pmore• ldr","False","1083333284170555392","2019-01-10 12:02:36","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"MethLabOfDemocracy⭐️⭐️⭐️","Phoenix, AZ","False","1083332942947004416","2019-01-10 12:01:15","RT @Meeeech_L: Why is #RedForEd attacking charter schools? Education is the great equalizer. #FactsMatter #SchoolChoice https://t.co/3168Nu…","","2","0"
"Amr","","False","1083326886929940481","2019-01-10 11:37:11","RT @SchoolChoiceNow: “Fixing our public education system by liberating #SchoolChoice is the most proven method to lift the most people out…","","79","0"
"Emily J. Klein","","False","1083326269247406080","2019-01-10 11:34:44","School Choice Is Like Choosing Where to Eat? Hardly! #schoolchoice #TheEducationalForum #TheEdFoum #research #publiceducation #publicpolicy https://t.co/EuxKDFZcFW via @wordpressdotcom","","0","0"
"julia","toronto","False","1083325606660575232","2019-01-10 11:32:06","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"BillabongHighInternationalSchool","Kanpur, Uttar Pradesh, India","False","1083323567389831170","2019-01-10 11:24:00","Nurture the innermost #JOY and #creativity of #children. 
With @BHIS_official 

Admissions Open! 
(C) promoters@kangarookidskanpur.com

#school #admissions #education #Kanpur #schoolchoice #studentsuccess https://t.co/sjjdzyFOPh","","0","1"
"Melissa","Florida, USA","False","1083318162416955393","2019-01-10 11:02:31","I plan to visit my state representatives and share my story of why #schoolchoice has been so vital to our family. https://t.co/UpTqViFo6K","","1","4"
"haylee☽ 37, 89, 178","|| 5/8 • 2/3 • 0/6 || + justin","False","1083308602343993344","2019-01-10 10:24:32","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"Elena Styles","Roma, Lazio","False","1083301117084209152","2019-01-10 09:54:47","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"School Choice Nebraska","Nebraska, USA","False","1083295448989876224","2019-01-10 09:32:16","Here's the data, #neleg. Nebraska's kids are counting on you to open the doors of opportunity. #SchoolChoice  https://t.co/miSodsCJWu https://t.co/W6fLNfkH3X","","0","1"
"Francis.","","False","1083293969352667136","2019-01-10 09:26:23","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"Maira","Philippines","False","1083289081751224320","2019-01-10 09:06:58","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"RightWisconsin","Wisconsin","False","1083279920451731456","2019-01-10 08:30:34","RT @WILawLiberty: Research Director @WillFlandersWI joins @WTMJSteve tomorrow morning at 9:07 AM on @620wtmj to discuss @GovEvers and #scho…","","2","0"
"Diovidancer :)","Paris,France","False","1083271421135077376","2019-01-10 07:56:47","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"Zquadirectioner","India,Mumbai","False","1083265813510017024","2019-01-10 07:34:30","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"erik","","False","1083256353240559616","2019-01-10 06:56:55","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"p","","False","1083246381756751873","2019-01-10 06:17:17","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"Gloria Romero","Los Angeles, CA","False","1083243571472297985","2019-01-10 06:06:07","RT @Hamletgarcia17: We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.c…","","39","0"
"• michelle •","On my lawn waiting, softies","False","1083242299683946496","2019-01-10 06:01:04","Why is #RedForEd attacking charter schools? Education is the great equalizer. #FactsMatter #SchoolChoice https://t.co/3168NuaLMQ","","2","4"
"HappyNewYear2019 Mari #MAGA"," NY","False","1083240545596649473","2019-01-10 05:54:06","RT @IWF: More behind the scene pics from our shoot today. Video will be released just in time for #SchoolChoice week. #IWed #education http…","","1","0"
"Mark Johnson","united s","False","1083238173965275136","2019-01-10 05:44:40","RT @primaverafacts: Charter schools have a legacy of benefitting Arizona's children for more than 20 years. https://t.co/p7Ygh2WAqT @Primav…","","4","0"
"Scalar Humanity","","False","1083236794597027841","2019-01-10 05:39:12","RT @primaverafacts: Charter schools have a legacy of benefitting Arizona's children for more than 20 years. https://t.co/p7Ygh2WAqT @Primav…","","4","0"
"Brian Critchfield","Chandler, AZ","False","1083235577791623169","2019-01-10 05:34:21","RT @primaverafacts: You can believe charter schools take districts’ money away only if you think students, and the funding that comes with…","","3","0"
"Brian Critchfield","Chandler, AZ","False","1083235539942178816","2019-01-10 05:34:12","RT @primaverafacts: RT @rpondiscio: The more schools of choice implement a knowledge-rich curriculum well &amp; willingly, the more persuasive…","","2","0"
"Brian Critchfield","Chandler, AZ","False","1083235487211372544","2019-01-10 05:34:00","RT @primaverafacts: Charter schools have a legacy of benefitting Arizona's children for more than 20 years. https://t.co/p7Ygh2WAqT @Primav…","","4","0"
"Ted Yanez, The Libertarian Economist","Salem, OR","False","1083226217040343042","2019-01-10 04:57:10","Want to see @PPSConnect improve itself in less than five years?

Support #schoolchoice.","","0","1"
"Alitheia Nixei","San Francisco, CA","False","1083224667278561281","2019-01-10 04:51:00","RT @gruntledscholar: #SchoolChoice let parents choose the school they think best for their children. https://t.co/2fHdfKYmsD","","2","0"
"Hamlet Garcia","PHILADELPHIA  PA  ","True","1083219557182046212","2019-01-10 04:30:42","We must update traditional PublicSchools so that every child has a fair chance #schoolchoice  ✔️ #education https://t.co/Jkne30Y6Mj","Place(full_name='Philadelphia, PA', attributes={}, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Philadelphia', bounding_box=BoundingBox(coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='e4a0d228eb6be76b', place_type='city')","39","132"
"Tillie Elvrum","Colorado Springs","False","1083217857058492416","2019-01-10 04:23:56","RT @ExcelinEd: Our own James Paul says ""parents are foregoing the traditional system of schooling to search for something different."" 
http…","","1","0"
"Town Upper Marlboro","Town of Upper Marlboro, MD","False","1083213729699954693","2019-01-10 04:07:32","Interested families make sure you meet the deadline. #PGCPS #PrinceGeorgesCounty #SchoolChoice https://t.co/J8yi4e7Y5w","Place(full_name='Maryland, USA', attributes={}, url='https://api.twitter.com/1.1/geo/id/dea1eac2d7ef8878.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Maryland', bounding_box=BoundingBox(coordinates=[[[-79.487651, 37.886607], [-74.986286, 37.886607], [-74.986286, 39.723622], [-79.487651, 39.723622]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='dea1eac2d7ef8878', place_type='admin')","0","0"
"David Livingston","Peoria","False","1083213054592962560","2019-01-10 04:04:51","RT @primaverafacts: Of the 20,000+ students who attend @primaveraonline each year, about 85% take 1-2 classes to catch up or get ahead on c…","","2","0"
"Lorraine Nobes","","False","1083205177669079040","2019-01-10 03:33:33","RT @pubschoolops: We are excited to continue advancing school choice options across the country in 2019! RT with how you plan to advocate f…","","3","0"
"J. Todd Rash","Scottsdale, Arizona USA","False","1083200437031817216","2019-01-10 03:14:43","RT @primaverafacts: RT @rpondiscio: The more schools of choice implement a knowledge-rich curriculum well &amp; willingly, the more persuasive…","","2","0"
"DavidGray","Ridgefield, WA","False","1083198807435669504","2019-01-10 03:08:15","RT @schoolchoicewk: It's almost time to put on our scarves! National School Choice Week 2019 is almost here and we can't wait! Are you read…","","26","0"
"Brackenridge_MFI","San Antonio, TX","False","1083191611738259456","2019-01-10 02:39:39","Day 1 of our middle school tours! Whittier MS students looking at choice high school options in @SAISD_Enroll #SchoolChoice #gamedesign #VR360HSTOURS #saisd #bhsprintshop https://t.co/01pGQlXmPd","","2","8"
"SSA  Roderiguez","Malvern, PA 19355","False","1083181179266830336","2019-01-10 01:58:12","RT @CatholicEd6: Foundation for Catholic Education Helping Families Afford a Catholic Education! Archdiocese of Philadelphia Schools - AOPS…","","8","0"
"Melissa","Florida, USA","False","1083178529355902976","2019-01-10 01:47:40","RT @pubschoolops: ""Parental choice is the reason Lorraine McBride is not just another statistic.""

Read her #schoolchoice story here: https…","","2","0"
"Danny Brackett, Ed.D.","Springdale, AR","False","1083177323854204928","2019-01-10 01:42:53","RT @EducationNexus: An update, to clear up some confusion regarding our event: The NWA School Choice Festival will not be held this year.
I…","","1","0"
"Charter Schools USA","","False","1083174896748953600","2019-01-10 01:33:14","RT @schoolchoicewk: It's almost time to put on our scarves! National School Choice Week 2019 is almost here and we can't wait! Are you read…","","26","0"
"Will Flanders","Milwaukee","False","1083174268190556160","2019-01-10 01:30:44","RT @WILawLiberty: Research Director @WillFlandersWI joins @WTMJSteve tomorrow morning at 9:07 AM on @620wtmj to discuss @GovEvers and #scho…","","2","0"
"WILL","Milwaukee, WI","False","1083174082303033344","2019-01-10 01:30:00","Research Director @WillFlandersWI joins @WTMJSteve tomorrow morning at 9:07 AM on @620wtmj to discuss @GovEvers and #schoolchoice.

Tune in! https://t.co/hBZmbQQqHC","","2","1"
"Sonlight Curriculum","","False","1083173327399804929","2019-01-10 01:27:00","Bring your questions about homeschooling with Sonlight to this LIVE event on Facebook Thursday Jan. 10  https://t.co/Az97ueJ3vd
#schoolchoice #homeschooling https://t.co/N77Nsed9fX","","0","0"
"fltweet11","South Florida","False","1083171574432305152","2019-01-10 01:20:02","RT @ahartley98: 2/This is Richard Corcoran, FL's new ed commissioner. Last one earned $276K/yr. @marccaputo reported in 2015 that RC spent…","","1","0"
"Edgardo Zablotsky","Argentina","False","1083171202573705216","2019-01-10 01:18:33","RT @edchoice: Our President and CEO @RobertEnlow got it right in this EWA piece on what’s ahead for private #schoolchoice policy in 2019. C…","","3","0"
"Steven Singer","","False","1083168712033746944","2019-01-10 01:08:39","RT @ahartley98: 2/...lower income parents don't get to choose to go to elite private schools. These parents get to choose between a ""school…","","2","0"
"Anne Hartley","Naples, FL","False","1083168153910366209","2019-01-10 01:06:26","2/This is Richard Corcoran, FL's new ed commissioner. Last one earned $276K/yr. @marccaputo reported in 2015 that RC spent almost that much in 5 months chartering private planes, on food &amp; beverages, hotels in FL and Las Vegas, Nevada and cufflinks. #BoldVision for #SchoolChoice https://t.co/rXWYEuCOOx","","1","0"
"kataisa ⭐️⭐️⭐️ stands with Trump 🇺🇸‼️","the windy city","False","1083163483733217285","2019-01-10 00:47:53","@BBBSatl @OppInsights @NPR @HiddenBrain Interesting...
""@NPR ’s Education Coverage Funded By Pro-Privatization Billionaires""
https://t.co/YbsmMe51JF
#highered @chronicle #universityproblems #SchoolChoice #PublicEd","","2","0"
"Garrett Ballengee","Charleston, WV","False","1083159760474644481","2019-01-10 00:33:05","For a supposed focus on education, #WVSOTS19 is incredibly devoid of substance or ideas in that realm. #schoolchoice","Place(full_name='Charleston, WV', attributes={}, url='https://api.twitter.com/1.1/geo/id/71f2805dd75bc147.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Charleston', bounding_box=BoundingBox(coordinates=[[[-81.7071748, 38.293241], [-81.560235, 38.293241], [-81.560235, 38.401731], [-81.7071748, 38.401731]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='71f2805dd75bc147', place_type='city')","0","8"
"CommanderMAGA❌","U.S.A.","False","1083156219433385985","2019-01-10 00:19:01","RT @CommanderMAGA: @USEDgov

How to Reduce #SchoolShootings!

#PublicSchool Performance, Behavior &amp; Security Issues can be solved Easily!…","","14","0"
"EDNexus","Arkansas, USA","False","1083156064063885323","2019-01-10 00:18:24","An update, to clear up some confusion regarding our event: The NWA School Choice Festival will not be held this year.
I chose to pause the production of the 2019 festival in order to ensure ALL Northwest Arkansas schools are represented equitably. 
#schoolchoice #NWArk","","1","1"
"James V. Shuls","St. Louis","False","1083151905877094400","2019-01-10 00:01:53","RT @Dr_KurtNelson: In part 3 of his series on #SchoolChoice, @shulsie argues that taxes are to support education of children, not an educat…","","1","0"
"Dr. Kurt Nelson","Indianapolis, IN","False","1083151864743501824","2019-01-10 00:01:43","In part 3 of his series on #SchoolChoice, @shulsie argues that taxes are to support education of children, not an educational monopoly. @edchoice https://t.co/zoY3tqFJKl","","1","1"
"James V. Shuls","St. Louis","False","1083151759579774976","2019-01-10 00:01:18","RT @Dr_KurtNelson: Part 2 by @shulsie on #SchoolChoice.
@edchoice https://t.co/ySAthH71ZT","","1","0"
"Matthew Ladner","Phoenix Arizona","False","1083151282745929728","2019-01-09 23:59:24","RT @ExcelinEd: What are education savings accounts and how are students using them? Find out on the #OpportunityLearningHub: https://t.co/x…","","3","0"
"Dr. Kurt Nelson","Indianapolis, IN","False","1083150756981735424","2019-01-09 23:57:19","Part 2 by @shulsie on #SchoolChoice.
@edchoice https://t.co/ySAthH71ZT","","1","0"
"Dr. Kurt Nelson","Indianapolis, IN","False","1083150389711699968","2019-01-09 23:55:51","Part 1 of 3 in a series on the core reasons why #SchoolChoice is important to parents and a democratic society.  Great pieces by @shulsie.  @edchoice https://t.co/H6yVULIux3","","0","2"
"Jon DiPietro","Manchester, NH","False","1083146138302271493","2019-01-09 23:38:57","RT @schoolchoicewk: It's almost time to put on our scarves! National School Choice Week 2019 is almost here and we can't wait! Are you read…","","26","0"
"Jimm Bayless","Mount Morris,Mi.","False","1083137837296431107","2019-01-09 23:05:58","RT @schoolchoicewk: Unsure whether our I'm Celebrating Tool would be useful for your National School Choice Week celebration? Check out thi…","","4","0"
"School Choice Week","","True","1083133600827101184","2019-01-09 22:49:08","Unsure whether our I'm Celebrating Tool would be useful for your National School Choice Week celebration? Check out this quick video to learn how it can elevate anyone's NSCW participation. #schoolchoice #scw #NSCW2019
https://t.co/tau8bGLQLv","","4","7"
"OAK","St Paul, MN","False","1083131596952227842","2019-01-09 22:41:10","The countdown is on! National School Choice Week is rapidly approaching. Register here to celebrate in Minnesota --&gt; https://t.co/ouUJrkZOhV #SchoolChoice https://t.co/5uY2Jo8fuv","","0","0"
"primaverafacts","Arizona, USA","False","1083131050371346432","2019-01-09 22:39:00","RT @rpondiscio: The more schools of choice implement a knowledge-rich curriculum well &amp; willingly, the more persuasive the case will be to educators, policymakers &amp; parents. #AZLeg #Arizona #schoolchoice @PrimaveraOnline @StrongMindEdu https://t.co/0i6zUTXwnh","","2","3"
"D.J. Bettencourt","Salem, New Hampshire","False","1083128498204626945","2019-01-09 22:28:52","RT @schoolchoicewk: It's almost time to put on our scarves! National School Choice Week 2019 is almost here and we can't wait! Are you read…","","26","0"
"Garrett Ballengee","Charleston, WV","False","1083128197707894785","2019-01-09 22:27:40","You can bet your bottom dollar that .@CardinalWV will be celebrating @schoolchoicewk next week. We always love a good party supporting #schoolchoice. #westvirginia https://t.co/2Usj5AyJSb","Place(full_name='Charleston, WV', attributes={}, url='https://api.twitter.com/1.1/geo/id/71f2805dd75bc147.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Charleston', bounding_box=BoundingBox(coordinates=[[[-81.7071748, 38.293241], [-81.560235, 38.293241], [-81.560235, 38.401731], [-81.7071748, 38.401731]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='71f2805dd75bc147', place_type='city')","0","2"
"Tillie Elvrum","Colorado Springs","False","1083127296821649408","2019-01-09 22:24:05","RT @edchoice: Our President and CEO @RobertEnlow got it right in this EWA piece on what’s ahead for private #schoolchoice policy in 2019. C…","","3","0"
"State Policy Network","","False","1083123250186633216","2019-01-09 22:08:00","Are you celebrating School Choice Week? Let people in your area know about your event by posting it on the @schoolchoicewk website. #schoolchoice https://t.co/V9REqNy2V2","","2","3"
"katherine Hooper","","False","1083121159674056704","2019-01-09 21:59:42","RT @lewis1jj: Be sure to check out our @CompassCs #blog later today, which talks about #onlinelearning! #ChartersWork #ChooseCompass #Compa…","","1","0"
"Jennifer Likes","Oklahoma City, OK","False","1083120814009053186","2019-01-09 21:58:20","RT @pubschoolops: We are excited to continue advancing school choice options across the country in 2019! RT with how you plan to advocate f…","","3","0"
"Cristo Rey Tampa","Tampa, FL","False","1083119691600666624","2019-01-09 21:53:52","We have a new Corporate Work Study Partner! 🤗Join us in welcoming @CDCofTampa_ as our newest Partner. Thank you for investing in our students #CDCofTampa.  #SchoolChoice  @CristoRey @TampaSalesian  @crtpresimberga1 https://t.co/zgOrSPebQN","Place(full_name='Tampa, FL', attributes={}, url='https://api.twitter.com/1.1/geo/id/dc62519fda13b4ec.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Tampa', bounding_box=BoundingBox(coordinates=[[[-82.620093, 27.821353], [-82.2652945, 27.821353], [-82.2652945, 28.171836], [-82.620093, 28.171836]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='dc62519fda13b4ec', place_type='city')","1","4"
"Sean Gill","Seattle, WA","False","1083117698316259329","2019-01-09 21:45:57","RT @EdCitizen: Presidential Hopeful Elizabeth Warren Flip-Flops On #SchoolChoice @Mr_Ankrum https://t.co/hs4S9mLsph","","2","0"
"J.J. Lewis","Simi Valley, CA","False","1083115175744421888","2019-01-09 21:35:55","Check out our @CompassCs #blog on #onlinelearning &amp; the #CompassExperience! @CALcharters @charteralliance @charterdevctr @calvirtualed @digital_obl @theDLCedu @StrongMindEdu @MVLRInstitute #ChartersWork #DiscoverCharterSchools #SchoolChoice #VirtualLearning https://t.co/5TKeulCNDh","","0","2"
"Edgardo Zablotsky","Argentina","False","1083113946083745792","2019-01-09 21:31:02","RT @edchoice: ICYMI: The Florida Supreme Court upheld its #schoolchoice programs. Our official EdChoice statement by @LeslieHiner here: htt…","","4","0"
"Citizen Ed","","False","1083113766089355265","2019-01-09 21:30:19","Presidential Hopeful Elizabeth Warren Flip-Flops On #SchoolChoice @Mr_Ankrum https://t.co/hs4S9mLsph","","2","4"
"ExcelinEd in Action","","False","1083112917019447296","2019-01-09 21:26:57",".@IowaAce makes the case for putting education choices for more low-income families front and center this legislative session. #SchoolChoice https://t.co/CbI6it5Bqo","","0","0"
"Octavia A. Thompson","Brooklyn, New York","False","1083111638797111304","2019-01-09 21:21:52","RT @GOCSNewark: Looking for a great school for the 2019-20 school year? Apply to Great Oaks Legacy Charter School now through Friday, Febru…","","2","0"
"Great Oaks Legacy Charter School","Newark, New Jersey","False","1083110881658130448","2019-01-09 21:18:52","Looking for a great school for the 2019-20 school year? Apply to Great Oaks Legacy Charter School now through Friday, February 15th at https://t.co/tRk1tQPsjG! Visit us at https://t.co/yPxqmaW0tQ or call 862-256-0909 Option 3 for more information! #newarknj #schoolchoice #GOLCS https://t.co/mnJXeLoTsQ","","2","2"
"Lennie Jarratt","Lake County, IL","False","1083110212977000449","2019-01-09 21:16:12","RT edchoice ""Our President and CEO RobertEnlow got it right in this EWA piece on what’s ahead for private #schoolchoice policy in 2019. Check out what he said below. https://t.co/cphdBOi3pA""","","0","1"
"EdChoice","Indianapolis, IN","True","1083109922810802176","2019-01-09 21:15:03","Our President and CEO @RobertEnlow got it right in this EWA piece on what’s ahead for private #schoolchoice policy in 2019. Check out what he said below. https://t.co/WdiuoWcaje","","3","4"
"Paul DiPerna","Indianapolis, IN","False","1083109532744798209","2019-01-09 21:13:30","RT @edchoice: Have you met @shulsie? If you haven't yet gotten the chance, listen to our latest podcast, where our own @mlueken2 interviews…","","1","0"
"Colleen Cook","Oklahoma City, OK","False","1083105468413890567","2019-01-09 20:57:21","RT @TillieElvrum: #SchoolChoice Everyday!Everywhere! Looking forward to supporting @pubschoolops families as they work to defend and expand…","","2","0"
"ARParentSchoolChoice","Arkansas","False","1083102387534000133","2019-01-09 20:45:06","Are #SchoolChoice programs legal?
School choice is constitutional at the federal level and in most states, as long as policies are designed properly. Public funding can be allocated to a #family to spend on a child’s K–12 schooling. @edchoice https://t.co/oaDCOrJpta","","0","0"
"IWF","Washington, D.C.","True","1083100058474762246","2019-01-09 20:35:51","More behind the scene pics from our shoot today. Video will be released just in time for #SchoolChoice week. #IWed #education https://t.co/TRyx9A8eDt","","1","6"
"Lennie Jarratt","Lake County, IL","False","1083099024402665474","2019-01-09 20:31:45","RT edchoice ""ICYMI: The Florida Supreme Court upheld its #schoolchoice programs. Our official EdChoice statement by LeslieHiner here: https://t.co/XiKHFXgAZy""","","0","1"
"Jonathan Butcher","Washington, DC","False","1083098996032315395","2019-01-09 20:31:38","RT @edchoice: ICYMI: The Florida Supreme Court upheld its #schoolchoice programs. Our official EdChoice statement by @LeslieHiner here: htt…","","4","0"
"EdChoice","Indianapolis, IN","True","1083098683800014852","2019-01-09 20:30:23","ICYMI: The Florida Supreme Court upheld its #schoolchoice programs. Our official EdChoice statement by @LeslieHiner here: https://t.co/hHHxJTjNWZ","","4","5"
"The Reform Alliance","Little Rock, AR","False","1083098648920182792","2019-01-09 20:30:15","We are so excited about the many events we have planned for National @schoolchoicewk! One of the events we are most excited about is our #SchoolChoice rally at the State Capitol! So join us at the rally on January 25th from 11:00 am to 2:00 pm. 
Events &gt;&gt; https://t.co/sU1DPb3mQ7 https://t.co/OyFt1W7PEc","","0","0"
"prowriters.us","NYC","False","1083097853323632640","2019-01-09 20:27:05","Want to get good grades in your essays, assignments and online class? Well, no worries anymore. Reach us at prowriters.us@gmail.com. we guarantee you an A+ essay, 0% plagiarism, and on time delivery. 
#college 
#Life
#SchoolChoice 
#Love 
#University.","","0","0"
"Matt Litt","Lincoln, NE","False","1083096054646689799","2019-01-09 20:19:57","RT @SchoolChoiceNE: This is the one #SchoolChoice option the education establishment points to when they claim ""Nebraska already has school…","","1","0"
"School Reform News","Chicago, Illinois","False","1083094989981319168","2019-01-09 20:15:43","#Education #SchoolChoice https://t.co/3gqvjIKfck","","0","0"
"School Choice Nebraska","Nebraska, USA","False","1083090327257395201","2019-01-09 19:57:11","This is the one #SchoolChoice option the education establishment points to when they claim ""Nebraska already has school choice!"" And yet, LPS kids are losing the option to choose within the district as well. Zip code shouldn't determine opportunity. #neleg https://t.co/zFeKCk5MBa","","1","0"
"Reid Gough","Detroit Michigan","False","1083086195557629952","2019-01-09 19:40:46","RT @schoolchoicewk: It's almost time to put on our scarves! National School Choice Week 2019 is almost here and we can't wait! Are you read…","","26","0"
"Lennie Jarratt","Lake County, IL","False","1083085082104082432","2019-01-09 19:36:20","RT edchoice ""Have you met shulsie? If you haven't yet gotten the chance, listen to our latest podcast, where our own mlueken2 interviews James Shuls about his journey into #schoolchoice research and what he's working on now. https://t.co/j3UqsGCoSL""","","0","1"
"EdChoice","Indianapolis, IN","True","1083084497426489344","2019-01-09 19:34:01","Have you met @shulsie? If you haven't yet gotten the chance, listen to our latest podcast, where our own @mlueken2 interviews James Shuls about his journey into #schoolchoice research and what he's working on now. https://t.co/RRCytIRTKx","","1","2"
"Opt Out Pinellas","Clearwater, FL","False","1083083476839120898","2019-01-09 19:29:58","RT @ahartley98: 2/...lower income parents don't get to choose to go to elite private schools. These parents get to choose between a ""school…","","2","0"
"Jeffrey Botteron","Indianapolis, IN","False","1083083004321370113","2019-01-09 19:28:05","RT @ExcelinEd: What are education savings accounts and how are students using them? Find out on the #OpportunityLearningHub: https://t.co/x…","","3","0"
"The Reform Alliance","Little Rock, AR","False","1083082954497245186","2019-01-09 19:27:53","RT @schoolchoicewk: It's almost time to put on our scarves! National School Choice Week 2019 is almost here and we can't wait! Are you read…","","26","0"
"Tillie Elvrum","Colorado Springs","False","1083082322289713152","2019-01-09 19:25:22","#SchoolChoice Everyday!Everywhere! Looking forward to supporting @pubschoolops families as they work to defend and expand educational opportunity across the country. #ITrustParents https://t.co/VUVi0ObnpL","Place(full_name='Gleneagle, CO', attributes={}, url='https://api.twitter.com/1.1/geo/id/472859b07b6dc7b2.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Gleneagle', bounding_box=BoundingBox(coordinates=[[[-104.8474461, 39.0272851], [-104.810682, 39.0272851], [-104.810682, 39.056623], [-104.8474461, 39.056623]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='472859b07b6dc7b2', place_type='city')","2","7"
"The Daily Signal","Washington, DC","True","1083081480081981441","2019-01-09 19:22:02","When it comes to education, Americans are divided on what quality and accountability in our schools actually look like. 

Although we’re unlikely to all agree anytime soon, increased #schoolchoice could help satisfy everyone. https://t.co/Qto2DO1ZaP","","0","4"
"Brenna Persky","Los Angeles, CA","False","1083075535763165184","2019-01-09 18:58:24","Diverse schools are beneficial for all students. Bigger question is HOW do we diversify schools without #schoolchoice https://t.co/rirtBBtb2i","","0","3"
"CiudadDeLuzEducation","Atlantic City, NJ","False","1083072178994769922","2019-01-09 18:45:04","#education #elementary #teaching #privateschools #SchoolChoice #k12education #school #homeschool #students #middleschool #highschool #teaching #learning #funny #fun #active #activities #students #alternate #alternative #homeschool #learning @schools#southjersey @southjersey https://t.co/CBzlg3VRld","","0","0"
"virginia walden ford","Little Rock, AR","False","1083062648734916608","2019-01-09 18:07:12","RT @schoolchoicewk: It's almost time to put on our scarves! National School Choice Week 2019 is almost here and we can't wait! Are you read…","","26","0"
"❌JFlanAg97⭐⭐⭐🍕","Btwn Red & Rio Grande, Tejas","False","1083061274563489792","2019-01-09 18:01:44","@by_jmiller #schoolchoice","","0","0"
